Collection Site Name,Collection Site Type,Operator Type,Site ID,Service Partner,Address Line 1,Address Line 2,Address City,Address Postal / Zip Code,Community,Region/District,Service Area,Address Latitude,Address Longitude,Paints and Coatings,HHW/HSP,Alarms,Lights,Paints and Coatings2,Start Date - Paints and Coating,End Date - Paints and Coatings,Lights3,Lights - Start Date,Lights - End Date,Solvents,Solvents - Start Date,Solvents - End Date,Pesticides,Pesticides - Start Date,Pesticides - End Date,Fertilizers,Fertilizers - Start Date,Fertilizers - End Date,PaintShare,PaintShare - Start Date,PaintShare - End Date,Residential,Commercial,Industrial,Institutional
R2R - Ikea Canada Limited Partnership - Etobicoke,Collection Site,Retailer,4904,Environmental 360 Solutions Ltd.,1475 The Queensway,,Toronto,M8Z 1T3,Toronto,Toronto,Zone 1,43.61836874,-79.53452785,,,,1,,,,1,02/03/2025,,,,,,,,,,,,,,1,1,1,1
R2R - Ikea Canada Limited Partnership - NY,Collection Site,Retailer,4906,Environmental 360 Solutions Ltd.,15 Provost Drive,,North York,M2K 2X9,Toronto,Toronto,Zone 1,43.76729072,-79.36873132,,,,1,,,,1,02/03/2025,,,,,,,,,,,,,,1,1,1,1
R2R - Ikea Canada Limited Partnership - Ottawa,Collection Site,Retailer,4907,Environmental 360 Solutions Ltd.,2685 Iris Street,,Ottawa,K2C 3S4,Ottawa,Ottawa-Carleton,Zone 5,45.35042354,-75.78393581,,,,1,,,,1,02/03/2025,,,,,,,,,,,,,,1,1,1,1
R2R - Ikea Canada Limited Partnership - Scarborough,Collection Site,Retailer,4908,Environmental 360 Solutions Ltd.,300 Borough Drive,,Scarborough,M1P 4P5,Toronto,Toronto,Zone 1,43.77603828,-79.25757842,,,,1,,,,1,02/03/2025,,,,,,,,,,,,,,1,1,1,1
R2R - Ikea Canada Limited Partnership - Vaughan,Collection Site,Retailer,4909,Environmental 360 Solutions Ltd.,200 Interchange Way,,Vaughan,L4K 5C3,Vaughan,York Region,Zone 1,43.78710472,-79.52919835,,,,1,,,,1,02/03/2025,,,,,,,,,,,,,,1,1,1,1
R2R - IKEA Distribution Services CA Inc.,Collection Site,Retailer,4905,Environmental 360 Solutions Ltd.,3275 Argentia Road,,Mississauga,L5N 0G1,Mississauga,Peel Region,Zone 1,43.5917014,-79.79532541,,,,1,,,,1,02/03/2025,,,,,,,,,,,,,,1,1,1,1
R2R - Irvine Carpet One Floor & Home,Collection Site,Retailer,4795,Benjamin Moore (Independent),514 Bayfield Street,,Barrie,L4M 5A2,Barrie,Simcoe County,Zone 2,44.41322778,-79.71248723,1,,,,1,11/01/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Irvine Carpet One Floor & Home (Veteran's Dr),Collection Site,Retailer,4796,Benjamin Moore (Independent),494 Veterans Drive,,Barrie,L4N 9J5,Barrie,Simcoe County,Zone 2,44.33802948,-79.70132044,1,,,,1,11/01/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Jean's Home Building Center,Collection Site,Retailer,3236,Home Hardware Stores Limited,173 St. David Street South,,Noelville,P0M 2N0,Greater Sudbury,Sudbury District,Zone 7,46.1290081,-80.432431,1,,,,1,11/15/2017,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Jonathon's Perron Paint,Collection Site,Retailer,3059,Benjamin Moore (Independent),"230 Anchor Road, Unit 1",,Hamilton,L8W 3R2,Hamilton,Hamilton-Wentworth Region,Zone 8,43.194317,-79.823713,1,,,,1,03/04/2016,,,,,,,,,,,,,,,,,1,1,1,1
R2R - JW Paints,Collection Site,Retailer,3449,,1370 Regina Street,,North Bay,P1B 2L3,North Bay,Nipissing District,Zone 6,46.31016,-79.44038,1,,,,1,05/10/2022,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Kanata RONA+,Collection Site,Retailer,2081,Rona Inc. Canada,5577 Hazeldean Road,,Kanata,K2S 0P5,Ottawa,Ottawa-Carleton,Zone 5,45.2888124,-75.9058824,1,,,1,1,01/01/2023,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Kingston RONA+,Collection Site,Retailer,2079,Rona Inc. Canada,1035 Gardiners Road,,Kingston,K7P 0G1,Kingston,Frontenac County,Zone 4,44.26,-76.57,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Kitchener Home Hardware,Collection Site,Retailer,3463,Home Hardware Stores Limited,1014 Victoria St. N,,Kitchener,N2B 3C4,Kitchener,Waterloo Region,Zone 8,43.46646888,-80.45993606,1,,,,1,08/17/2022,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Kleinpaint Alliston,Collection Site,Retailer,4197,Benjamin Moore (Independent),33 Young St #3,,Alliston,L9R 1B5,New Tecumseth,Simcoe County,Zone 2,44.14859367,79.87941951,1,,,,1,01/04/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Kleinpaint Bowmanville,Collection Site,Retailer,4196,Benjamin Moore (Independent),95 King St E,,Bowmanville,L1C 1N4,Clarington,Durham Region,Zone 1,43.91102877,-78.68629807,1,,,,1,01/04/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Kleinpaint Newmarket West,Collection Site,Retailer,4195,Benjamin Moore (Independent),17480 Yonge St,,Newmarket,L3Y 8A7,Newmarket,York Region,Zone 1,44.0536314,-79.4815934,1,,,,1,01/04/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Komoka Home Hardware Building Centre,Collection Site,Retailer,3399,Home Hardware Stores Limited,22428 Jefferies Rd,,Komoka,N0L 1R0,Middlesex Centre,Middlesex County,Zone 8,42.95991,-81.40648,1,,,,1,10/08/2020,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Lakeshore Paint,Collection Site,Retailer,3429,Benjamin Moore (Independent),2064 Manning Road,,Tecumseh,N8N 2L9,Tecumseh,Essex County,Zone 9,42.29195143,-82.86732083,1,,,,1,03/14/2022,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Lambton Home Building Centre,Collection Site,Retailer,3045,Home Hardware Stores Limited,4497 Progress Dr.,,Petrolia,N0N 1R0,Lambton Shores,Lambton County,Zone 9,42.886857,-82.124295,1,,,,1,11/20/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Langford Lumber Hardware Building Centre,Collection Site,Retailer,3343,Home Hardware Stores Limited,6255 William St,,Lucan,N0M 2J0,Lucan Biddulph,Middlesex County,Zone 8,43.1862212,-81.4072375,1,,,,1,06/05/2018,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Leamington Home Building Centre,Collection Site,Retailer,3427,Home Hardware Stores Limited,241 Oak St. E,,Leamington,N8H 4W8,Essex,Essex County,Zone 9,42.0478048,-82.58734984,1,,,,1,01/13/2022,,,,,,,,,,,,,,,,,1,1,1,1
R2R - LED Power,Collection Site,Retailer,4380,,318 Ontario St #5A,,St. Catherines,L2R 5L8,St. Catharines,Niagara Region,Zone 8,43.16904356,-79.26363829,,,,1,,,,1,04/12/2024,,,,,,,,,,,,,,1,1,1,1
R2R - LED Warehouse,Collection Site,Retailer,4423,,2100 Bantree St Unit 7,,Ottawa,K1B 5R4,Ottawa,Ottawa-Carleton,Zone 5,45.40568745,-75.61057083,,,,1,,,,1,04/30/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Lindsay Home Building Center,Collection Site,Retailer,3240,Home Hardware Stores Limited,220 Lindsay Street South,,Lindsay,K9V 2N3,Kawartha Lakes,Victoria County,Zone 3,44.3442972,-78.7292726,1,,,,1,11/15/2017,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Living Lighting Bracebridge,Collection Site,Retailer,4739,Living Lighting,"505 Highway 118 West, Unit 5",,Bracebridge,P1L 1T3,Bracebridge,Muskoka District,Zone 2,45.04410925,-79.32823239,,,,1,,,,1,10/08/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Living Lighting Brampton,Collection Site,Retailer,4344,Living Lighting,547 Steeles Ave E,,Brampton,L6W 4S2,Brampton,Peel Region,Zone 1,43.67697216,-79.71869144,,,,1,,,,1,03/22/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Living Lighting Etobicoke,Collection Site,Retailer,4343,Living Lighting,4242 Dundas St W,,Etobicoke,M8X 1Y6,Toronto,Toronto,Zone 1,43.65979728,-79.51418103,,,,1,,,,1,03/21/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Living Lighting Georgetown,Collection Site,Retailer,4345,Living Lighting,245 Guelph St,,Georgetown,L7G 4A8,Halton Hills,Halton Region,Zone 1,43.65027691,-79.89601683,,,,1,,,,1,03/22/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Living Lighting Hamilton,Collection Site,Retailer,4707,Living Lighting,2180 Rymal Rd E,,Hamilton,L0R 1P0,Hamilton,Hamilton-Wentworth Region,Zone 8,43.17391348,-79.7866933,,,,1,,,,1,08/27/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Living Lighting Kitchener,Collection Site,Retailer,4933,Living Lighting,500 Fairway Road South,Unit 8,Kitchener,N2C 1X3,Kitchener,Waterloo Region,Zone 8,43.42094756,-80.44730865,,,,1,,,,1,02/21/2025,,,,,,,,,,,,,,1,1,1,1
R2R - Living Lighting Mississauga,Collection Site,Retailer,4706,Living Lighting,7070 St Barbara Blvd unit 6,,Mississauga,L5W 0E6,Mississauga,Peel Region,Zone 1,43.6382456,-79.71681649,,,,1,,,,1,08/27/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Living Lighting Newmarket,Collection Site,Retailer,4771,Living Lighting,17410 Yonge St,,Newmarket,L3Y 7R6,Newmarket,York Region,Zone 1,44.05225717,-79.48047463,,,,1,,,,1,10/11/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Living Lighting North London,Collection Site,Retailer,4705,Living Lighting,1673 Richmond St N,,London,N6G 2N3,London,Middlesex County,Zone 8,43.02535477,-81.28346991,,,,1,,,,1,08/27/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Living Lighting Oakville,Collection Site,Retailer,4702,Living Lighting,2501 Hampshire Gate #7B,,Oakville,L6H 6C8,Oakville,Halton Region,Zone 1,43.51991392,-79.68222028,,,,1,,,,1,08/27/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Living Lighting Ottawa,Collection Site,Retailer,4697,Living Lighting,1600 Merivale Road,,Nepean,K2G 5J8,Ottawa,Ottawa-Carleton,Zone 5,45.34916243,-75.73337069,,,,1,,,,1,08/27/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Living Lighting Wasaga Beach,Collection Site,Retailer,4708,Living Lighting,1 Market Ln unit 3,,Wasaga Beach,L9Z 0B6,Wasaga Beach,Simcoe County,Zone 2,44.52429434,-80.00671255,,,,1,,,,1,08/27/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Living Lighting Woodbridge,Collection Site,Retailer,4704,Living Lighting,205 Marycroft Ave #4,,Woodbridge,L4L 4T8,Vaughan,York Region,Zone 1,43.78461013,-79.56501658,,,,1,,,,1,08/27/2024,,,,,,,,,,,,,,1,1,1,1
R2R - London RONA+,Collection Site,Retailer,2085,Rona Inc. Canada,1335 Fanshawe Park Road West,,London,N6G 0E3,London,Middlesex County,Zone 8,43.01,-81.32,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - London South West RONA+,Collection Site,Retailer,3214,Rona Inc. Canada,3375 Wonderland Road S,,London,N6L 0E3,London,Middlesex County,Zone 8,42.926178,-81.2788218,1,,,1,1,06/12/2017,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Lyons Timber Mart,Collection Site,Retailer,3572,Timber Mart,43 Black Rd.,,Sault Ste. Marie,P6B 6L1,Sault Ste. Marie,Algoma District,Zone 7,46.51853217,-84.2882443,1,,,,1,04/18/2023,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Markham Momo Paints,Collection Site,Retailer,4630,Benjamin Moore (Independent),"4261 Highway 7, Unit 7",,Markham,L3R 9W6,Markham,York Region,Zone 1,43.85936941,-79.31462466,1,,,,1,07/25/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - McNaughtons Home Hardware Building Centre,Collection Site,Retailer,4726,Home Hardware Stores Limited,22789 Hagerty Rd,,Newbury,N0L 1Z0,Newbury,Middlesex County,Zone 8,42.68137401,-81.79395492,1,,,,1,09/25/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Mills Home Hardware,Collection Site,Retailer,3224,Home Hardware Stores Limited,41 Yonge Street N,,Tara,N0H 2N0,Arran-Elderslie,Bruce County,Zone 2,44.4799911,-81.1461175,1,,,,1,11/01/2017,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Milton RONA+,Collection Site,Retailer,3178,Rona Inc. Canada,55 Ontario Street S,,Milton,L9T 2M3,Milton,Halton Region,Zone 1,43.518184,-79.8772189,1,,,1,1,02/10/2017,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Minden Home Hardware,Collection Site,Retailer,3036,Home Hardware Stores Limited,16 Bobcagen Rd.,,Minden,K0M 2K0,Minden Hills,Haliburton County,Zone 3,44.918267,-78.723378,1,,,,1,11/18/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Mississauga Electrical Supply Company,Collection Site,Retailer,4438,,2550 Goldenridge Rd #12,,Mississauga,L4X 2S3,Mississauga,Peel Region,Zone 1,43.61707561,-79.57210915,,,,1,,,,1,05/07/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Mississauga RONA+,Collection Site,Retailer,3061,Rona Inc. Canada,5348 Mavis Rd.,,Mississauga,L5V 0E8,Mississauga,Peel Region,Zone 1,43.59782,-79.680698,1,,,1,1,03/15/2016,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Monarch Paints (Dufferin St.),Collection Site,Retailer,3477,Benjamin Moore (Independent),3620 Dufferin St.,,North York,M3K 1N7,Toronto,Toronto,Zone 1,43.73172266,-79.45902668,1,,,,1,10/19/2022,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Morningside Paint & Lacquer,Collection Site,Retailer,4317,Benjamin Moore (Independent),1275 Morningside Ave,,Scarborough,M1B 3W1,Toronto,Toronto,Zone 1,43.80400934,-79.19942545,1,,,,1,03/20/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - MR Flooring Inc.,Collection Site,Retailer,3520,Benjamin Moore (Independent),5092 Hwy 35 N,,Fenelon Falls,K0M 1N0,Kawartha Lakes,Victoria County,Zone 3,44.52417794,-78.7832887,1,,,,1,03/15/2023,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Multi-Luminaire,Collection Site,Retailer,4422,,1872 Merivale Rd d,,Nepean,K2G 1E6,Ottawa,Ottawa-Carleton,Zone 5,45.33349165,-75.72454552,,,,1,,,,1,04/30/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Muskoka Paint & Decorating,Collection Site,Retailer,4551,Benjamin Moore (Independent),23 Monck Rd,,Bracebridge,P1L 1S5,Bracebridge,Muskoka District,Zone 2,45.04547839,-79.32029069,1,,,,1,06/28/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Napanee Home Hardware Building Center,Collection Site,Retailer,3241,Home Hardware Stores Limited,199 Jim Kimmett Blvd.,,Napanee,K7R 3L1,Greater Napanee,Lennox and Addington County,Zone 4,44.2586668,-76.9764724,1,,,,1,11/16/2017,,,,,,,,,,,,,,,,,1,1,1,1
R2R - New Era Led Lighting Solutions Inc,Collection Site,Retailer,4311,,45 Dalkeith Dr Unit #7,,Brantford,N3P 1M1,Brantford,Brant County,Zone 8,43.17690496,-80.23636183,,,,1,,,,1,03/15/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Newmarket Electric Supply,Collection Site,Retailer,4315,,1260 Journey's End Cir #3,,Newmarket,L3Y 8Z7,Newmarket,York Region,Zone 1,44.07146469,-79.42281345,,,,1,,,,1,03/19/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Newmarket Home Hardware,Collection Site,Retailer,2042,Home Hardware Stores Limited,828 Davis Dr,,Newmarket,L3Y 2R5,Newmarket,York Region,Zone 1,44.06,-79.43,1,,,,1,06/29/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Niagara RONA+,Collection Site,Retailer,2063,Rona Inc. Canada,7959 McLeod Road,,Niagara Falls,L2H 0G5,Niagara Falls,Niagara Region,Zone 8,43.07,-79.12,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - North Burlington RONA+,Collection Site,Retailer,2064,Rona Inc. Canada,3270 Harrison Crescent,,Burlington,L7M 0W4,Burlington,Halton Region,Zone 1,43.4,-79.81,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Northwest Home Hardware,Collection Site,Retailer,4242,Home Hardware Stores Limited,205 Delta Park Boulevard,,Brampton,L6T 0H9,Brampton,Peel Region,Zone 1,43.74556768,-79.69103383,,,,1,,,,1,02/06/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Nu-Decor (Tillsonburg),Collection Site,Retailer,3043,,183 Tillson Ave,,Tillsonburg,N4G 3B1,Tillsonburg,Oxford County,Zone 8,42.8705552,-80.7253726,1,,,,1,11/20/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Nu-Look Paint and Wallpaper,Collection Site,Retailer,2098,Nu-Look Paint and Wallpaper,655 Lorne Street,,Sudbury,P3C 4R3,Greater Sudbury,Sudbury Regional Municipality,Zone 6,46.5,-80.94,1,,,,1,06/29/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Odessa Home Hardware,Collection Site,Retailer,3372,Home Hardware Stores Limited,135 Main Street,,Odessa,K0H2H0,Loyalist,Lennox and Addington County,Zone 4,44.276952,-76.719099,1,,,,1,04/29/2019,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Odessa Home Hardware,Collection Site,Retailer,3372,Home Hardware Stores Limited,135 Main Street,,Odessa,K0H2H0,Loyalist,Lennox and Addington County,Zone 4,44.276952,-76.719099,1,,,,1,04/29/2019,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Ontario Seed Retail Store & Home Hardware,Collection Site,Retailer,4310,Home Hardware Stores Limited,16 King St S,,Waterloo,N2J 1N8,Waterloo,Waterloo Region,Zone 8,43.46483401,-80.5218201,,,,1,,,,1,03/15/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Orillia Home Hardware Building Centre,Collection Site,Retailer,3312,Home Hardware Stores Limited,5 King Street,,Orillia,L3V 1R2,Orillia,Simcoe County,Zone 2,44.6048822,-79.4148403,1,,,,1,01/16/2018,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Orleans Home Hardware,Collection Site,Retailer,4395,Home Hardware Stores Limited,470 Charlemagne Blvd,,Orléans,K4A 1S2,Ottawa,Ottawa-Carleton,Zone 5,45.46740652,-75.48976865,,,,1,,,,1,04/23/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Orleans RONA+,Collection Site,Retailer,2065,Rona Inc. Canada,3828 Innes Road,,Ottawa,K1W 0C8,Ottawa,Ottawa-Carleton,Zone 5,45.33,-75.71,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Oshawa Paint & Wallpaper Inc.,Collection Site,Retailer,2101,Benjamin Moore (Independent),894 Simcoe Street North,,Oshawa,L1G 4W2,Oshawa,Durham Region,Zone 1,43.87,-78.88,1,,,,1,06/29/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Oshawa RONA+,Collection Site,Retailer,2066,Rona Inc. Canada,685 Laval Drive,,Oshawa,L1J 0B6,Oshawa,Durham Region,Zone 1,43.87,-78.88,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Ottawa Fastener Supply (Hawthorne),Collection Site,Retailer,4394,,3020 Hawthorne Rd,,Ottawa,K1G 3J6,Ottawa,Ottawa-Carleton,Zone 5,45.38848429,-75.60633628,,,,1,,,,1,04/23/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Paint Depot (Toronto),Collection Site,Retailer,2104,Benjamin Moore (Independent),1674 O'Connor Dr,,Toronto,M4A 1W4,Toronto,Toronto,Zone 1,43.7186599,-79.3046794,1,,,,1,01/01/2023,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Parkhill Home Hardware,Collection Site,Retailer,3159,Home Hardware Stores Limited,2211 Elgenfield Road,,Parkhill,N0M 2K0,Middlesex Centre,Middlesex County,Zone 8,43.152732,-81.686436,1,,,,1,07/15/2016,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Parry Sound Home Hardware,Collection Site,Retailer,3237,Home Hardware Stores Limited,31 Joseph Street,,Parry Sound,P2A 2G3,Parry Sound,Parry Sound District,Zone 2,45.3569846,-80.0380597,1,,,,1,11/15/2017,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Perkins Home Centre BMR Cornwall,Collection Site,Retailer,2154,Rona Inc. Canada,1100 Marleau Ave.,,Cornwall,K6H 2W8,Cornwall,"Stormont, Dundas and Glengarry",Zone 5,45.03,-74.71,1,,,,1,06/29/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Pickering RONA+,Collection Site,Retailer,2062,Rona Inc. Canada,1899 Brock Road,,Pickering,L1V 4H7,Pickering,Durham Region,Zone 1,43.84,-79.07,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Port Elgin Home Hardware,Collection Site,Retailer,3223,Home Hardware Stores Limited,924 Goderich Street,,Port Elgin,N0H 2C0,Saugeen Shores,Bruce County,Zone 2,44.4442448,-81.3838296,1,,,,1,11/01/2017,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Powerlogy Electrical Store,Collection Site,Retailer,4308,,1195 Meyerside Dr unit 6,,Mississauga,L5T 1H3,Mississauga,Peel Region,Zone 1,43.65548617,-79.66012185,,,,1,,,,1,03/15/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Preston Hardware,Collection Site,Retailer,4393,,248 Preston St 2nd Floor,,Ottawa,K1R 7R4,Ottawa,Ottawa-Carleton,Zone 5,45.4048205,-75.71251862,,,,1,,,,1,04/22/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Prout's Building Centre & Timbermart,Collection Site,Retailer,3418,Benjamin Moore (Independent),20 Broadway Street,,Forest,N0N 1J0,Lambton Shores,Lambton County,Zone 9,43.10539706,-81.99655115,1,,,,1,09/21/2021,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Radiance LED Lighting & Electrical Supplies - Etobicoke,Collection Site,Retailer,4378,,35 Stoffel Drive Unit 15,,Toronto,M9W 6A8,Toronto,Toronto,Zone 1,43.68817697,-79.57241498,,,,1,,,,1,04/10/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Redbow Floor and Wall,Collection Site,Retailer,3407,Benjamin Moore (Independent),67 Manitowaning Rd,Box 525,Little Current,P0P 1K0,Manitoulin - Territorial District,Manitoulin District,Zone 6,45.97421,-81.92334,1,,,,1,02/05/2021,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Remodel Canada Paints & Decor,Collection Site,Retailer,3478,,75 Torbarrie Rd,,North York,M3L 1G5,Toronto,Toronto,Zone 1,43.72465084,-79.52207723,1,,,,1,10/20/2022,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Ridgetown Home Hardware,Collection Site,Retailer,3415,Home Hardware Stores Limited,86 Erie St S,,Ridgetown,N0P 2C0,Chatham-Kent,Kent County,Zone 9,42.43423443,-81.8793709,1,,,,1,07/06/2021,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Rona (Grand Bend),Collection Site,Retailer,2165,Rona Inc. Canada,57 Ontario St South,,Grand Bend,N0M 1T0,Lambton Shores,Lambton County,Zone 9,43.74,-81.7,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona (Lindsay),Collection Site,Retailer,3393,Rona Inc. Canada,36 Harvest St.,,Lindsay,K9V2Y4,Kawartha Lakes,Victoria County,Zone 3,44.34698,-78.76903,1,,,1,1,09/02/2020,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona (Rockland),Collection Site,Retailer,3157,Rona Inc. Canada,3015 Richelieu St.,,Rockland,K4K 0B5,Clarence-Rockland,Prescott and Russell,Zone 5,45.532503,-75.308321,1,,,,1,07/04/2016,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Building Centre (Cobourg),Collection Site,Retailer,2171,Rona Inc. Canada,1125  Division St,,Cobourg,K9A 4L1,Cobourg,Northumberland County,Zone 3,44.29,-77.8,1,,,,1,06/29/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Building Centre (Dutton),Collection Site,Retailer,2170,Rona Inc. Canada,277 Currie Rd,,Dutton,N0L 1J0,Dutton/Dunwich,Elgin County,Zone 8,42.66,-81.5,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Building Centre (Elora),Collection Site,Retailer,2169,Rona Inc. Canada,306 Wellington Road 18,,Elora,N0B 1S0,Centre Wellington,Wellington County,Zone 8,43.69,-80.41,1,,,,1,06/29/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Building Centre (Guelph),Collection Site,Retailer,2174,Rona Inc. Canada,55 Dawson Rd,,Guelph,N1H 1B1,Guelph,Wellington County,Zone 8,43.69,-80.41,1,,,,1,06/29/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Building Centre (Hammond),Collection Site,Retailer,2164,Rona Inc. Canada,903 Lacroix Rd,,Hammond,K0A 2A0,Prescott,Prescott and Russell,Zone 5,45.26,-75.3,1,,,,1,06/29/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Building Centre (Hanover),Collection Site,Retailer,2163,Rona Inc. Canada,506 22nd Ave,,Hanover,N4N 3T7,Hanover,Grey County,Zone 2,44.15,-81,1,,,,1,06/29/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Building Centre (Parry Sound),Collection Site,Retailer,2120,Rona Inc. Canada,115 Bowes  St,,Parry Sound,P2A 2L8,Parry Sound,Parry Sound District,Zone 2,45.3425389,-80.0107341,1,,,,1,06/29/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Building Centre (Port Hope),Collection Site,Retailer,2110,Rona Inc. Canada,205 Peter St,,Port Hope,L1A 3Z3,Port Hope,Northumberland County,Zone 3,43.95,-78.27,1,,,,1,06/29/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Building Centre (Strathroy),Collection Site,Retailer,2124,Rona Inc. Canada,28460 Centre Road,,Strathroy,N7G 3H6,Strathroy-Caradoc,Middlesex County,Zone 8,42.9763495,-81.6316428,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Atwood),Collection Site,Retailer,2112,Rona Inc. Canada,235 Main St,,Atwood,N0G 1B0,North Perth,Perth County,Zone 8,43.66,-81.01,1,,,,1,06/29/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Campbellford),Collection Site,Retailer,2134,Rona Inc. Canada,509 Grand Rd,,Campbellford,K0L 1L0,Trent Hills,Northumberland County,Zone 3,44.29,-77.8,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Carleton Place),Collection Site,Retailer,2119,Rona Inc. Canada,535 McNeely Ave,,Carleton Place,K7C 0A8,Carleton Place,Lanark County,Zone 5,45.13,-76.12,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
