site_name,census_year,community_name,site_type,operator_type,service_partner,address_line_1,address_line_2,address_city,address_postal_code,region,service_area,address_latitude,address_longitude,latitude,longitude,is_active,event_approved,site_start_date,site_end_date,program_paint,program_paint_start_date,program_paint_end_date,program_lights,program_lights_start_date,program_lights_end_date,program_solvents,program_solvents_start_date,program_solvents_end_date,program_pesticides,program_pesticides_start_date,program_pesticides_end_date,program_fertilizers,program_fertilizers_start_date,program_fertilizers_end_date
R2R - Living Lighting Etobicoke,2000,Toronto,Collection Site,Retailer,Living Lighting,4242 Dundas St W,,Etobicoke,M8X 1Y6,Toronto,Zone 1,43.65979728,-79.51418103,43.65979728,-79.51418103,true,false,,,false,,,true,2024-03-21T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting Georgetown,2000,Halton Hills,Collection Site,Retailer,Living Lighting,245 Guelph St,,Georgetown,L7G 4A8,Halton Region,Zone 1,43.65027691,-79.89601683,43.65027691,-79.89601683,true,false,,,false,,,true,2024-03-22T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting Hamilton,2000,Hamilton,Collection Site,Retailer,Living Lighting,2180 Rymal Rd E,,Hamilton,L0R 1P0,Hamilton-Wentworth Region,Zone 8,43.17391348,-79.7866933,43.17391348,-79.7866933,true,false,,,false,,,true,2024-08-27T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting Kitchener,2000,Kitchener,Collection Site,Retailer,Living Lighting,500 Fairway Road South,Unit 8,Kitchener,N2C 1X3,Waterloo Region,Zone 8,43.42094756,-80.44730865,43.42094756,-80.44730865,true,false,,,false,,,true,2025-02-21T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting Mississauga,2000,Mississauga,Collection Site,Retailer,Living Lighting,7070 St Barbara Blvd unit 6,,Mississauga,L5W 0E6,Peel Region,Zone 1,43.6382456,-79.71681649,43.6382456,-79.71681649,true,false,,,false,,,true,2024-08-27T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting Newmarket,2000,Newmarket,Collection Site,Retailer,Living Lighting,17410 Yonge St,,Newmarket,L3Y 7R6,York Region,Zone 1,44.05225717,-79.48047463,44.05225717,-79.48047463,true,false,,,false,,,true,2024-10-11T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting North London,2000,London,Collection Site,Retailer,Living Lighting,1673 Richmond St N,,London,N6G 2N3,Middlesex County,Zone 8,43.02535477,-81.28346991,43.02535477,-81.28346991,true,false,,,false,,,true,2024-08-27T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting Oakville,2000,Oakville,Collection Site,Retailer,Living Lighting,2501 Hampshire Gate #7B,,Oakville,L6H 6C8,Halton Region,Zone 1,43.51991392,-79.68222028,43.51991392,-79.68222028,true,false,,,false,,,true,2024-08-27T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting Ottawa,2000,Ottawa,Collection Site,Retailer,Living Lighting,1600 Merivale Road,,Nepean,K2G 5J8,Ottawa-Carleton,Zone 5,45.34916243,-75.73337069,45.34916243,-75.73337069,true,false,,,false,,,true,2024-08-27T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting Wasaga Beach,2000,Wasaga Beach,Collection Site,Retailer,Living Lighting,1 Market Ln unit 3,,Wasaga Beach,L9Z 0B6,Simcoe County,Zone 2,44.52429434,-80.00671255,44.52429434,-80.00671255,true,false,,,false,,,true,2024-08-27T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting Woodbridge,2000,Vaughan,Collection Site,Retailer,Living Lighting,205 Marycroft Ave #4,,Woodbridge,L4L 4T8,York Region,Zone 1,43.78461013,-79.56501658,43.78461013,-79.56501658,true,false,,,false,,,true,2024-08-27T00:00:00,,false,,,false,,,false,,
R2R - London RONA+,2000,London,Collection Site,Retailer,Rona Inc. Canada,1335 Fanshawe Park Road West,,London,N6G 0E3,Middlesex County,Zone 8,43.01,-81.32,43.01,-81.32,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - London South West RONA+,2000,London,Collection Site,Retailer,Rona Inc. Canada,3375 Wonderland Road S,,London,N6L 0E3,Middlesex County,Zone 8,42.926178,-81.2788218,42.926178,-81.2788218,true,false,2017-06-12T00:00:00,,true,2017-06-12T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Lyons Timber Mart,2000,Sault Ste. Marie,Collection Site,Retailer,Timber Mart,43 Black Rd.,,Sault Ste. Marie,P6B 6L1,Algoma District,Zone 7,46.51853217,-84.2882443,46.51853217,-84.2882443,true,false,2023-04-18T00:00:00,,true,2023-04-18T00:00:00,,false,,,false,,,false,,,false,,
R2R - Markham Momo Paints,2000,Markham,Collection Site,Retailer,Benjamin Moore (Independent),"4261 Highway 7, Unit 7",,Markham,L3R 9W6,York Region,Zone 1,43.85936941,-79.31462466,43.85936941,-79.31462466,true,false,2024-07-25T00:00:00,,true,2024-07-25T00:00:00,,false,,,false,,,false,,,false,,
R2R - McNaughtons Home Hardware Building Centre,2000,Newbury,Collection Site,Retailer,Home Hardware Stores Limited,22789 Hagerty Rd,,Newbury,N0L 1Z0,Middlesex County,Zone 8,42.68137401,-81.79395492,42.68137401,-81.79395492,true,false,2024-09-25T00:00:00,,true,2024-09-25T00:00:00,,false,,,false,,,false,,,false,,
R2R - Mills Home Hardware,2000,Arran-Elderslie,Collection Site,Retailer,Home Hardware Stores Limited,41 Yonge Street N,,Tara,N0H 2N0,Bruce County,Zone 2,44.4799911,-81.1461175,44.4799911,-81.1461175,true,false,2017-11-01T00:00:00,,true,2017-11-01T00:00:00,,false,,,false,,,false,,,false,,
R2R - Milton RONA+,2000,Milton,Collection Site,Retailer,Rona Inc. Canada,55 Ontario Street S,,Milton,L9T 2M3,Halton Region,Zone 1,43.518184,-79.8772189,43.518184,-79.8772189,true,false,2017-02-10T00:00:00,,true,2017-02-10T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Minden Home Hardware,2000,Minden Hills,Collection Site,Retailer,Home Hardware Stores Limited,16 Bobcagen Rd.,,Minden,K0M 2K0,Haliburton County,Zone 3,44.918267,-78.723378,44.918267,-78.723378,true,false,2015-11-18T00:00:00,,true,2015-11-18T00:00:00,,false,,,false,,,false,,,false,,
R2R - Mississauga Electrical Supply Company,2000,Mississauga,Collection Site,Retailer,,2550 Goldenridge Rd #12,,Mississauga,L4X 2S3,Peel Region,Zone 1,43.61707561,-79.57210915,43.61707561,-79.57210915,true,false,,,false,,,true,2024-05-07T00:00:00,,false,,,false,,,false,,
R2R - Mississauga RONA+,2000,Mississauga,Collection Site,Retailer,Rona Inc. Canada,5348 Mavis Rd.,,Mississauga,L5V 0E8,Peel Region,Zone 1,43.59782,-79.680698,43.59782,-79.680698,true,false,2016-03-15T00:00:00,,true,2016-03-15T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Monarch Paints (Dufferin St.),2000,Toronto,Collection Site,Retailer,Benjamin Moore (Independent),3620 Dufferin St.,,North York,M3K 1N7,Toronto,Zone 1,43.73172266,-79.45902668,43.73172266,-79.45902668,true,false,2022-10-19T00:00:00,,true,2022-10-19T00:00:00,,false,,,false,,,false,,,false,,
R2R - Morningside Paint & Lacquer,2000,Toronto,Collection Site,Retailer,Benjamin Moore (Independent),1275 Morningside Ave,,Scarborough,M1B 3W1,Toronto,Zone 1,43.80400934,-79.19942545,43.80400934,-79.19942545,true,false,2024-03-20T00:00:00,,true,2024-03-20T00:00:00,,false,,,false,,,false,,,false,,
R2R - MR Flooring Inc.,2000,Kawartha Lakes,Collection Site,Retailer,Benjamin Moore (Independent),5092 Hwy 35 N,,Fenelon Falls,K0M 1N0,Victoria County,Zone 3,44.52417794,-78.7832887,44.52417794,-78.7832887,true,false,2023-03-15T00:00:00,,true,2023-03-15T00:00:00,,false,,,false,,,false,,,false,,
R2R - Multi-Luminaire,2000,Ottawa,Collection Site,Retailer,,1872 Merivale Rd d,,Nepean,K2G 1E6,Ottawa-Carleton,Zone 5,45.33349165,-75.72454552,45.33349165,-75.72454552,true,false,,,false,,,true,2024-04-30T00:00:00,,false,,,false,,,false,,
R2R - Muskoka Paint & Decorating,2000,Bracebridge,Collection Site,Retailer,Benjamin Moore (Independent),23 Monck Rd,,Bracebridge,P1L 1S5,Muskoka District,Zone 2,45.04547839,-79.32029069,45.04547839,-79.32029069,true,false,2024-06-28T00:00:00,,true,2024-06-28T00:00:00,,false,,,false,,,false,,,false,,
R2R - Napanee Home Hardware Building Center,2000,Greater Napanee,Collection Site,Retailer,Home Hardware Stores Limited,199 Jim Kimmett Blvd.,,Napanee,K7R 3L1,Lennox and Addington County,Zone 4,44.2586668,-76.9764724,44.2586668,-76.9764724,true,false,2017-11-16T00:00:00,,true,2017-11-16T00:00:00,,false,,,false,,,false,,,false,,
R2R - New Era Led Lighting Solutions Inc,2000,Brantford,Collection Site,Retailer,,45 Dalkeith Dr Unit #7,,Brantford,N3P 1M1,Brant County,Zone 8,43.17690496,-80.23636183,43.17690496,-80.23636183,true,false,,,false,,,true,2024-03-15T00:00:00,,false,,,false,,,false,,
R2R - Newmarket Electric Supply,2000,Newmarket,Collection Site,Retailer,,1260 Journey's End Cir #3,,Newmarket,L3Y 8Z7,York Region,Zone 1,44.07146469,-79.42281345,44.07146469,-79.42281345,true,false,,,false,,,true,2024-03-19T00:00:00,,false,,,false,,,false,,
R2R - Newmarket Home Hardware,2000,Newmarket,Collection Site,Retailer,Home Hardware Stores Limited,828 Davis Dr,,Newmarket,L3Y 2R5,York Region,Zone 1,44.06,-79.43,44.06,-79.43,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Niagara RONA+,2000,Niagara Falls,Collection Site,Retailer,Rona Inc. Canada,7959 McLeod Road,,Niagara Falls,L2H 0G5,Niagara Region,Zone 8,43.07,-79.12,43.07,-79.12,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - North Burlington RONA+,2000,Burlington,Collection Site,Retailer,Rona Inc. Canada,3270 Harrison Crescent,,Burlington,L7M 0W4,Halton Region,Zone 1,43.4,-79.81,43.4,-79.81,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Northwest Home Hardware,2000,Brampton,Collection Site,Retailer,Home Hardware Stores Limited,205 Delta Park Boulevard,,Brampton,L6T 0H9,Peel Region,Zone 1,43.74556768,-79.69103383,43.74556768,-79.69103383,true,false,,,false,,,true,2024-02-06T00:00:00,,false,,,false,,,false,,
R2R - Nu-Decor (Tillsonburg),2000,Tillsonburg,Collection Site,Retailer,,183 Tillson Ave,,Tillsonburg,N4G 3B1,Oxford County,Zone 8,42.8705552,-80.7253726,42.8705552,-80.7253726,true,false,2015-11-20T00:00:00,,true,2015-11-20T00:00:00,,false,,,false,,,false,,,false,,
R2R - Nu-Look Paint and Wallpaper,2000,Greater Sudbury,Collection Site,Retailer,Nu-Look Paint and Wallpaper,655 Lorne Street,,Sudbury,P3C 4R3,Sudbury Regional Municipality,Zone 6,46.5,-80.94,46.5,-80.94,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Odessa Home Hardware,2000,Loyalist,Collection Site,Retailer,Home Hardware Stores Limited,135 Main Street,,Odessa,K0H2H0,Lennox and Addington County,Zone 4,44.276952,-76.719099,44.276952,-76.719099,true,false,2019-04-29T00:00:00,,true,2019-04-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Odessa Home Hardware,2000,Loyalist,Collection Site,Retailer,Home Hardware Stores Limited,135 Main Street,,Odessa,K0H2H0,Lennox and Addington County,Zone 4,44.276952,-76.719099,44.276952,-76.719099,true,false,2019-04-29T00:00:00,,true,2019-04-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Ontario Seed Retail Store & Home Hardware,2000,Waterloo,Collection Site,Retailer,Home Hardware Stores Limited,16 King St S,,Waterloo,N2J 1N8,Waterloo Region,Zone 8,43.46483401,-80.5218201,43.46483401,-80.5218201,true,false,,,false,,,true,2024-03-15T00:00:00,,false,,,false,,,false,,
R2R - Orillia Home Hardware Building Centre,2000,Orillia,Collection Site,Retailer,Home Hardware Stores Limited,5 King Street,,Orillia,L3V 1R2,Simcoe County,Zone 2,44.6048822,-79.4148403,44.6048822,-79.4148403,true,false,2018-01-16T00:00:00,,true,2018-01-16T00:00:00,,false,,,false,,,false,,,false,,
R2R - Orleans Home Hardware,2000,Ottawa,Collection Site,Retailer,Home Hardware Stores Limited,470 Charlemagne Blvd,,Orléans,K4A 1S2,Ottawa-Carleton,Zone 5,45.46740652,-75.48976865,45.46740652,-75.48976865,true,false,,,false,,,true,2024-04-23T00:00:00,,false,,,false,,,false,,
R2R - Orleans RONA+,2000,Ottawa,Collection Site,Retailer,Rona Inc. Canada,3828 Innes Road,,Ottawa,K1W 0C8,Ottawa-Carleton,Zone 5,45.33,-75.71,45.33,-75.71,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Oshawa Paint & Wallpaper Inc.,2000,Oshawa,Collection Site,Retailer,Benjamin Moore (Independent),894 Simcoe Street North,,Oshawa,L1G 4W2,Durham Region,Zone 1,43.87,-78.88,43.87,-78.88,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Oshawa RONA+,2000,Oshawa,Collection Site,Retailer,Rona Inc. Canada,685 Laval Drive,,Oshawa,L1J 0B6,Durham Region,Zone 1,43.87,-78.88,43.87,-78.88,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Ottawa Fastener Supply (Hawthorne),2000,Ottawa,Collection Site,Retailer,,3020 Hawthorne Rd,,Ottawa,K1G 3J6,Ottawa-Carleton,Zone 5,45.38848429,-75.60633628,45.38848429,-75.60633628,true,false,,,false,,,true,2024-04-23T00:00:00,,false,,,false,,,false,,
R2R - Paint Depot (Toronto),2000,Toronto,Collection Site,Retailer,Benjamin Moore (Independent),1674 O'Connor Dr,,Toronto,M4A 1W4,Toronto,Zone 1,43.7186599,-79.3046794,43.7186599,-79.3046794,true,false,2023-01-01T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,,false,,
R2R - Parkhill Home Hardware,2000,Middlesex Centre,Collection Site,Retailer,Home Hardware Stores Limited,2211 Elgenfield Road,,Parkhill,N0M 2K0,Middlesex County,Zone 8,43.152732,-81.686436,43.152732,-81.686436,true,false,2016-07-15T00:00:00,,true,2016-07-15T00:00:00,,false,,,false,,,false,,,false,,
R2R - Parry Sound Home Hardware,2000,Parry Sound,Collection Site,Retailer,Home Hardware Stores Limited,31 Joseph Street,,Parry Sound,P2A 2G3,Parry Sound District,Zone 2,45.3569846,-80.0380597,45.3569846,-80.0380597,true,false,2017-11-15T00:00:00,,true,2017-11-15T00:00:00,,false,,,false,,,false,,,false,,
R2R - Perkins Home Centre BMR Cornwall,2000,Cornwall,Collection Site,Retailer,Rona Inc. Canada,1100 Marleau Ave.,,Cornwall,K6H 2W8,"Stormont, Dundas and Glengarry",Zone 5,45.03,-74.71,45.03,-74.71,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Pickering RONA+,2000,Pickering,Collection Site,Retailer,Rona Inc. Canada,1899 Brock Road,,Pickering,L1V 4H7,Durham Region,Zone 1,43.84,-79.07,43.84,-79.07,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Port Elgin Home Hardware,2000,Saugeen Shores,Collection Site,Retailer,Home Hardware Stores Limited,924 Goderich Street,,Port Elgin,N0H 2C0,Bruce County,Zone 2,44.4442448,-81.3838296,44.4442448,-81.3838296,true,false,2017-11-01T00:00:00,,true,2017-11-01T00:00:00,,false,,,false,,,false,,,false,,
R2R - Powerlogy Electrical Store,2000,Mississauga,Collection Site,Retailer,,1195 Meyerside Dr unit 6,,Mississauga,L5T 1H3,Peel Region,Zone 1,43.65548617,-79.66012185,43.65548617,-79.66012185,true,false,,,false,,,true,2024-03-15T00:00:00,,false,,,false,,,false,,
R2R - Preston Hardware,2000,Ottawa,Collection Site,Retailer,,248 Preston St 2nd Floor,,Ottawa,K1R 7R4,Ottawa-Carleton,Zone 5,45.4048205,-75.71251862,45.4048205,-75.71251862,true,false,,,false,,,true,2024-04-22T00:00:00,,false,,,false,,,false,,
R2R - Prout's Building Centre & Timbermart,2000,Lambton Shores,Collection Site,Retailer,Benjamin Moore (Independent),20 Broadway Street,,Forest,N0N 1J0,Lambton County,Zone 9,43.10539706,-81.99655115,43.10539706,-81.99655115,true,false,2021-09-21T00:00:00,,true,2021-09-21T00:00:00,,false,,,false,,,false,,,false,,
R2R - Radiance LED Lighting & Electrical Supplies - Etobicoke,2000,Toronto,Collection Site,Retailer,,35 Stoffel Drive Unit 15,,Toronto,M9W 6A8,Toronto,Zone 1,43.68817697,-79.57241498,43.68817697,-79.57241498,true,false,,,false,,,true,2024-04-10T00:00:00,,false,,,false,,,false,,
R2R - Redbow Floor and Wall,2000,Manitoulin - Territorial District,Collection Site,Retailer,Benjamin Moore (Independent),67 Manitowaning Rd,Box 525,Little Current,P0P 1K0,Manitoulin District,Zone 6,45.97421,-81.92334,45.97421,-81.92334,true,false,2021-02-05T00:00:00,,true,2021-02-05T00:00:00,,false,,,false,,,false,,,false,,
R2R - Remodel Canada Paints & Decor,2000,Toronto,Collection Site,Retailer,,75 Torbarrie Rd,,North York,M3L 1G5,Toronto,Zone 1,43.72465084,-79.52207723,43.72465084,-79.52207723,true,false,2022-10-20T00:00:00,,true,2022-10-20T00:00:00,,false,,,false,,,false,,,false,,
R2R - Ridgetown Home Hardware,2000,Chatham-Kent,Collection Site,Retailer,Home Hardware Stores Limited,86 Erie St S,,Ridgetown,N0P 2C0,Kent County,Zone 9,42.43423443,-81.8793709,42.43423443,-81.8793709,true,false,2021-07-06T00:00:00,,true,2021-07-06T00:00:00,,false,,,false,,,false,,,false,,
R2R - Rona (Grand Bend),2000,Lambton Shores,Collection Site,Retailer,Rona Inc. Canada,57 Ontario St South,,Grand Bend,N0M 1T0,Lambton County,Zone 9,43.74,-81.7,43.74,-81.7,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Rona (Lindsay),2000,Kawartha Lakes,Collection Site,Retailer,Rona Inc. Canada,36 Harvest St.,,Lindsay,K9V2Y4,Victoria County,Zone 3,44.34698,-78.76903,44.34698,-78.76903,true,false,2020-09-02T00:00:00,,true,2020-09-02T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Rona (Rockland),2000,Clarence-Rockland,Collection Site,Retailer,Rona Inc. Canada,3015 Richelieu St.,,Rockland,K4K 0B5,Prescott and Russell,Zone 5,45.532503,-75.308321,45.532503,-75.308321,true,false,2016-07-04T00:00:00,,true,2016-07-04T00:00:00,,false,,,false,,,false,,,false,,
R2R - Rona Building Centre (Cobourg),2000,Cobourg,Collection Site,Retailer,Rona Inc. Canada,1125  Division St,,Cobourg,K9A 4L1,Northumberland County,Zone 3,44.29,-77.8,44.29,-77.8,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Rona Building Centre (Dutton),2000,Dutton/Dunwich,Collection Site,Retailer,Rona Inc. Canada,277 Currie Rd,,Dutton,N0L 1J0,Elgin County,Zone 8,42.66,-81.5,42.66,-81.5,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Rona Building Centre (Elora),2000,Centre Wellington,Collection Site,Retailer,Rona Inc. Canada,306 Wellington Road 18,,Elora,N0B 1S0,Wellington County,Zone 8,43.69,-80.41,43.69,-80.41,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Rona Building Centre (Guelph),2000,Guelph,Collection Site,Retailer,Rona Inc. Canada,55 Dawson Rd,,Guelph,N1H 1B1,Wellington County,Zone 8,43.69,-80.41,43.69,-80.41,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Rona Building Centre (Hammond),2000,Prescott,Collection Site,Retailer,Rona Inc. Canada,903 Lacroix Rd,,Hammond,K0A 2A0,Prescott and Russell,Zone 5,45.26,-75.3,45.26,-75.3,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Rona Building Centre (Hanover),2000,Hanover,Collection Site,Retailer,Rona Inc. Canada,506 22nd Ave,,Hanover,N4N 3T7,Grey County,Zone 2,44.15,-81,44.15,-81,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Rona Building Centre (Parry Sound),2000,Parry Sound,Collection Site,Retailer,Rona Inc. Canada,115 Bowes  St,,Parry Sound,P2A 2L8,Parry Sound District,Zone 2,45.3425389,-80.0107341,45.3425389,-80.0107341,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Rona Building Centre (Port Hope),2000,Port Hope,Collection Site,Retailer,Rona Inc. Canada,205 Peter St,,Port Hope,L1A 3Z3,Northumberland County,Zone 3,43.95,-78.27,43.95,-78.27,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Rona Building Centre (Strathroy),2000,Strathroy-Caradoc,Collection Site,Retailer,Rona Inc. Canada,28460 Centre Road,,Strathroy,N7G 3H6,Middlesex County,Zone 8,42.9763495,-81.6316428,42.9763495,-81.6316428,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Rona Cashway (Atwood),2000,North Perth,Collection Site,Retailer,Rona Inc. Canada,235 Main St,,Atwood,N0G 1B0,Perth County,Zone 8,43.66,-81.01,43.66,-81.01,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Rona Cashway (Campbellford),2000,Trent Hills,Collection Site,Retailer,Rona Inc. Canada,509 Grand Rd,,Campbellford,K0L 1L0,Northumberland County,Zone 3,44.29,-77.8,44.29,-77.8,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Rona Cashway (Carleton Place),2000,Carleton Place,Collection Site,Retailer,Rona Inc. Canada,535 McNeely Ave,,Carleton Place,K7C 0A8,Lanark County,Zone 5,45.13,-76.12,45.13,-76.12,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Rona Cashway (Chatham),2000,Chatham-Kent,Collection Site,Retailer,Rona Inc. Canada,65 Colborne St,,Chatham,N7M 3L7,Kent County,Zone 9,42.4,-82.17,42.4,-82.17,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Rona Cashway (Exeter),2000,South Huron,Collection Site,Retailer,Rona Inc. Canada,265 Main St North,,Exeter,N0M 1S3,Huron County,Zone 8,43.36,-81.48,43.36,-81.48,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Rona Cashway (Grimsby),2000,Grimsby,Collection Site,Retailer,Rona Inc. Canada,359 South Service Rd,,Grimsby,L3M 4E8,Niagara Region,Zone 8,42.9,-78.93,42.9,-78.93,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Rona Cashway (Hamilton),2000,Hamilton,Collection Site,Retailer,Rona Inc. Canada,633 Parkdale Ave North,,Hamilton,L8H 5Z1,Hamilton-Wentworth Region,Zone 8,43.24,-79.77,43.24,-79.77,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Rona Cashway (Hannon),2000,Hamilton,Collection Site,Retailer,Rona Inc. Canada,1245 Rymal Rd East,,Hannon,L8W 3N1,Hamilton-Wentworth Region,Zone 8,43.24,-79.77,43.24,-79.77,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Rona Cashway (Leamington),2000,Leamington,Collection Site,Retailer,Rona Inc. Canada,274 Talbot St West,,Aylmer,N8H 4H3,Essex County,Zone 9,42.04,-82.62,42.04,-82.62,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Rona Cashway (Midland),2000,Midland,Collection Site,Retailer,Rona Inc. Canada,9320 Hwy 93,,Midland,L4R 4P4,Simcoe County,Zone 2,44.75,-79.88,44.75,-79.88,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Rona Cashway (New Liskeard),2000,Temiskaming Shores,Collection Site,Retailer,Rona Inc. Canada,245 Whitewood Ave,,New Liskeard,P0J 1P0,Timiskaming District,Zone 7,47.5,-79.68,47.5,-79.68,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Rona Cashway (North Bay),2000,North Bay,Collection Site,Retailer,Rona Inc. Canada,523 McGaughey Ave,,North Bay,P1B 8H2,Nipissing District,Zone 6,46.31,-79.44,46.31,-79.44,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Rona Cashway (Port Perry),2000,Scugog,Collection Site,Retailer,Rona Inc. Canada,1910 Scugog St,,Port Perry,L9L 1H7,Durham Region,Zone 1,43.84,-79.07,43.84,-79.07,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Rona Cashway (Schomberg),2000,King,Collection Site,Retailer,Rona Inc. Canada,180 Main St,,Schomberg,L0G 1T0,York Region,Zone 1,44,-79.68,44,-79.68,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Rona Cashway (Seaforth),2000,Huron East,Collection Site,Retailer,Rona Inc. Canada,198 Main St,,Seaforth,N0K 1W0,Huron County,Zone 8,43.56,-81.38,43.56,-81.38,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Rona Cashway (Simcoe),2000,Norfolk,Collection Site,Retailer,Rona Inc. Canada,10 Davis St East,,Simcoe,N3Y 4N5,Haldimand-Norfolk Region,Zone 8,42.85,-80.3,42.85,-80.3,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Rona Cashway (Smiths Falls),2000,Smiths Falls,Collection Site,Retailer,Rona Inc. Canada,136 Lombard Street,,Smiths Falls,K7A 5B8,Lanark County,Zone 5,44.92,-75.93,44.92,-75.93,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
