site_name,census_year,community_name,site_type,operator_type,service_partner,address_line_1,address_line_2,address_city,address_postal_code,region,service_area,address_latitude,address_longitude,latitude,longitude,is_active,event_approved,site_start_date,site_end_date,program_paint,program_paint_start_date,program_paint_end_date,program_lights,program_lights_start_date,program_lights_end_date,program_solvents,program_solvents_start_date,program_solvents_end_date,program_pesticides,program_pesticides_start_date,program_pesticides_end_date,program_fertilizers,program_fertilizers_start_date,program_fertilizers_end_date
R2R - Habitat Restore (Brampton),,Brampton,Collection Site,Retailer,Habitat for Humanity,"268 Rutherford Rd S, Unit #3",,Brampton,L6W3N3,Toronto,Zone 1,43.6876714242,-79.7244699381,43.6876714242,-79.7244699381,true,false,2024-11-04T00:00:00,,true,2024-11-04T00:00:00,,false,,,false,,,false,,,false,,
R2R - Habitat Restore (East York),,Toronto,Collection Site,Retailer,Habitat for Humanity,155 Bermondsey Rd,,North York,M4A1X9,Toronto,Zone 1,43.7209423717,-79.3152968811,43.7209423717,-79.3152968811,true,false,2024-11-04T00:00:00,,true,2024-11-04T00:00:00,,false,,,false,,,false,,,false,,
R2R - Habitat Restore (Etobicoke),,Toronto,Collection Site,Retailer,Habitat for Humanity,700 Kipling Ave,,Etobicoke,M8Z5G3,Toronto,Zone 1,43.6245705301,-79.5289155314,43.6245705301,-79.5289155314,true,false,2024-11-04T00:00:00,,true,2024-11-04T00:00:00,,false,,,false,,,false,,,false,,
R2R - Habitat Restore (Markham),,Markham,Collection Site,Retailer,Habitat for Humanity,7701 Woodbine Avenue,,Markham,L3R2R4,Toronto,Zone 1,43.8307785486,-79.3525369343,43.8307785486,-79.3525369343,true,false,2024-11-04T00:00:00,,true,2024-11-04T00:00:00,,false,,,false,,,false,,,false,,
R2R - Habitat Restore (Newmarket),,Newmarket,Collection Site,Retailer,Habitat for Humanity,"16715 Yonge St., Unit C",,Newmarket,L3X1X4,York Region,Zone 1,44.0362763083,-79.4735802332,44.0362763083,-79.4735802332,true,false,2024-11-04T00:00:00,,true,2024-11-04T00:00:00,,false,,,false,,,false,,,false,,
R2R - Habitat Restore (North York),,Toronto,Collection Site,Retailer,Habitat for Humanity,1120 Caledonia Rd,,North York,M6A 2W5,Toronto,Zone 1,43.7147423669,-79.4676845449,43.7147423669,-79.4676845449,true,false,2024-11-04T00:00:00,,true,2024-11-04T00:00:00,,false,,,false,,,false,,,false,,
R2R - Habitat Restore (Scarborough),,Toronto,Collection Site,Retailer,Habitat for Humanity,1181 Kennedy Rd,,Scarborough,M1P2L2,Toronto,Zone 1,43.7541727142,-79.2760346161,43.7541727142,-79.2760346161,true,false,2024-11-04T00:00:00,,true,2024-11-04T00:00:00,,false,,,false,,,false,,,false,,
R2R - Habitat Restore (Vaughan),,Vaughan,Collection Site,Retailer,Habitat for Humanity,2180 Steeles Avenue West,,Vaughan,L4K 2Y7,Toronto,Zone 1,43.7827631561,-79.4938894219,43.7827631561,-79.4938894219,true,false,2024-11-04T00:00:00,,true,2024-11-04T00:00:00,,false,,,false,,,false,,,false,,
R2R - Haliburton Home Hardware,,Minden Hills,Collection Site,Retailer,Home Hardware Stores Limited,5201 County Road 21,P.O. Box 437,Haliburton,K0M 1S0,Haliburton County,Zone 3,45.0481532202,-78.5291012889,45.0481532202,-78.5291012889,true,false,2022-11-11T00:00:00,,true,2022-11-11T00:00:00,,false,,,false,,,false,,,false,,
R2R - Hamilton RONA+,,Hamilton,Collection Site,Retailer,Rona Inc. Canada,1945 Barton Street East,,Hamilton,L8H 2Y7,Hamilton-Wentworth Region,Zone 8,43.24,-79.77,43.24,-79.77,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Hamstra Carpet One,,Strathroy-Caradoc,Collection Site,Retailer,Benjamin Moore (Independent),325 Caradoc St. S,,Strathroy,N7G 2P3,Middlesex County,Zone 8,42.9496490175,-81.6142437386,42.9496490175,-81.6142437386,true,false,2024-07-08T00:00:00,,true,2024-07-08T00:00:00,,false,,,false,,,false,,,false,,
R2R - Harmsworth Decorating Centre,,Brampton,Collection Site,Retailer,Benjamin Moore (Independent),24 Main St S.,,Brampton,L6W 2C3,Peel Region,Zone 1,43.685462326,-79.7591262851,43.685462326,-79.7591262851,true,false,2024-02-01T00:00:00,,true,2024-02-01T00:00:00,,false,,,false,,,false,,,false,,
R2R - Hatten Home Hardware Building Centre,,Arran-Elderslie,Collection Site,Retailer,Home Hardware Stores Limited,421-1st Avenue North,,Chesley,N0G 1L0,Bruce County,Zone 2,44.310909,-81.0983343,44.310909,-81.0983343,true,false,2018-03-29T00:00:00,,true,2018-03-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Hawkesbury Lumber Supply Co. Ltd.,,Prescott,Collection Site,Retailer,Home Hardware Stores Limited,900 Alexander Siversky St.,,Hawkesbury,K6A 3N4,Prescott and Russell,Zone 5,45.594444,-74.601844,45.594444,-74.601844,true,false,2015-11-18T00:00:00,,true,2015-11-18T00:00:00,,false,,,false,,,false,,,false,,
R2R - Heartland Paint & Decor,,Mississauga,Collection Site,Retailer,Benjamin Moore (Independent),5700 Mavis Rd.,,Mississauga,L5V2N6,Peel Region,Zone 1,43.6074674663,-79.6904660614,43.6074674663,-79.6904660614,true,false,2024-03-27T00:00:00,,true,2024-03-27T00:00:00,,false,,,false,,,false,,,false,,
R2R - Hodgins Home Hardware (Lucknow),,Huron-Kinloss,Collection Site,Retailer,Home Hardware Stores Limited,626 Campbell St,,Lucknow,N0G 2H0,Bruce County,Zone 2,44.18,-81.6,44.18,-81.6,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Home Hardware #1815,,Russell,Collection Site,Retailer,Home Hardware Stores Limited,935 Notre-Dame St.,,Embrun,K0A 1W0,Prescott and Russell,Zone 5,45.2721914835,-75.2839740503,45.2721914835,-75.2839740503,true,false,2022-06-29T00:00:00,,true,2022-06-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Home Hardware Building Centre Tilbury,,Chatham-Kent,Collection Site,Retailer,Benjamin Moore (Independent),76 Queen St N,,Tilbury,N0P2L0,Essex County,Zone 9,42.2625374756,-82.4313920082,42.2625374756,-82.4313920082,true,false,2024-11-06T00:00:00,,true,2024-11-06T00:00:00,,false,,,false,,,false,,,false,,
R2R - Home Hardware Rockland,,Clarence-Rockland,Collection Site,Retailer,Home Hardware Stores Limited,2720 Laurier St,,Rockland,K4K 1K5,Prescott and Russell,Zone 5,45.54,-75.3,45.54,-75.3,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Homescapes Paint and Design,,Goderich,Collection Site,Retailer,Benjamin Moore (Independent),150 Courthouse Square,,Goderich,N7A 1M9,Huron County,Zone 8,43.7436475453,-81.7101642663,43.7436475453,-81.7101642663,true,false,2024-07-08T00:00:00,,true,2024-07-08T00:00:00,,false,,,false,,,false,,,false,,
R2R - Hornepayne Home Hardware,,Hornepayne,Collection Site,Retailer,Home Hardware Stores Limited,69 Front Street,,Hornepayne,P0M 1Z0,Algoma District,Zone 7,49.2181896,-84.7754456,49.2181896,-84.7754456,true,false,2018-08-08T00:00:00,,true,2018-08-08T00:00:00,,false,,,false,,,false,,,false,,
R2R - Housser's Paint & Wallpaper,,Orillia,Collection Site,Retailer,Benjamin Moore (Independent),87 Colborne St. W,,Orillia,L3V 2Y6,Simcoe County,Zone 2,44.605691587,-79.4220846172,44.605691587,-79.4220846172,true,false,2022-04-06T00:00:00,,true,2022-04-06T00:00:00,,false,,,false,,,false,,,false,,
R2R - Hyde Park Paint & Paper,,London,Collection Site,Retailer,Benjamin Moore (Independent),1742 Hyde Park Rd.,Unit #3,London,N6H 5K6,Middlesex County,Zone 8,42.9890290029,-81.3249744504,42.9890290029,-81.3249744504,true,false,2022-08-29T00:00:00,,true,2022-08-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Ikea Canada Limited Partnership - Aura,,Toronto,Collection Site,Retailer,Environmental 360 Solutions Ltd.,382 Yonge Street,,Toronto,M5B 1S8,Toronto,Zone 1,43.6594258223,-79.3827383148,43.6594258223,-79.3827383148,true,false,,,false,,,true,2025-02-03T00:00:00,,false,,,false,,,false,,
R2R - Ikea Canada Limited Partnership - Burlington,,Burlington,Collection Site,Retailer,Environmental 360 Solutions Ltd.,1065 Plains Road East,,Burlington,L7K 4K1,Halton Region,Zone 1,43.328253432,-79.8291498446,43.328253432,-79.8291498446,true,false,,,false,,,true,2025-02-03T00:00:00,,false,,,false,,,false,,
R2R - Ikea Canada Limited Partnership - Etobicoke,,Toronto,Collection Site,Retailer,Environmental 360 Solutions Ltd.,1475 The Queensway,,Toronto,M8Z 1T3,Toronto,Zone 1,43.6183687445,-79.5345278542,43.6183687445,-79.5345278542,true,false,,,false,,,true,2025-02-03T00:00:00,,false,,,false,,,false,,
R2R - Ikea Canada Limited Partnership - NY,,Toronto,Collection Site,Retailer,Environmental 360 Solutions Ltd.,15 Provost Drive,,North York,M2K 2X9,Toronto,Zone 1,43.7672907247,-79.3687313226,43.7672907247,-79.3687313226,true,false,,,false,,,true,2025-02-03T00:00:00,,false,,,false,,,false,,
R2R - Ikea Canada Limited Partnership - Ottawa,,Ottawa,Collection Site,Retailer,Environmental 360 Solutions Ltd.,2685 Iris Street,,Ottawa,K2C 3S4,Ottawa-Carleton,Zone 5,45.3504235359,-75.7839358135,45.3504235359,-75.7839358135,true,false,,,false,,,true,2025-02-03T00:00:00,,false,,,false,,,false,,
R2R - Ikea Canada Limited Partnership - Scarborough,,Toronto,Collection Site,Retailer,Environmental 360 Solutions Ltd.,300 Borough Drive,,Scarborough,M1P 4P5,Toronto,Zone 1,43.7760382791,-79.2575784169,43.7760382791,-79.2575784169,true,false,,,false,,,true,2025-02-03T00:00:00,,false,,,false,,,false,,
R2R - Ikea Canada Limited Partnership - Vaughan,,Vaughan,Collection Site,Retailer,Environmental 360 Solutions Ltd.,200 Interchange Way,,Vaughan,L4K 5C3,York Region,Zone 1,43.7871047221,-79.5291983545,43.7871047221,-79.5291983545,true,false,,,false,,,true,2025-02-03T00:00:00,,false,,,false,,,false,,
R2R - IKEA Distribution Services CA Inc.,,Mississauga,Collection Site,Retailer,Environmental 360 Solutions Ltd.,3275 Argentia Road,,Mississauga,L5N 0G1,Peel Region,Zone 1,43.5917014019,-79.7953254076,43.5917014019,-79.7953254076,true,false,,,false,,,true,2025-02-03T00:00:00,,false,,,false,,,false,,
R2R - Irvine Carpet One Floor & Home,,Barrie,Collection Site,Retailer,Benjamin Moore (Independent),514 Bayfield Street,,Barrie,L4M 5A2,Simcoe County,Zone 2,44.4132277787,-79.7124872309,44.4132277787,-79.7124872309,true,false,2024-11-01T00:00:00,,true,2024-11-01T00:00:00,,false,,,false,,,false,,,false,,
R2R - Irvine Carpet One Floor & Home (Veteran's Dr),,Barrie,Collection Site,Retailer,Benjamin Moore (Independent),494 Veterans Drive,,Barrie,L4N 9J5,Simcoe County,Zone 2,44.3380294819,-79.7013204351,44.3380294819,-79.7013204351,true,false,2024-11-01T00:00:00,,true,2024-11-01T00:00:00,,false,,,false,,,false,,,false,,
R2R - Jean's Home Building Center,,Greater Sudbury,Collection Site,Retailer,Home Hardware Stores Limited,173 St. David Street South,,Noelville,P0M 2N0,Sudbury District,Zone 7,46.1290081,-80.432431,46.1290081,-80.432431,true,false,2017-11-15T00:00:00,,true,2017-11-15T00:00:00,,false,,,false,,,false,,,false,,
R2R - Jonathon's Perron Paint,,Hamilton,Collection Site,Retailer,Benjamin Moore (Independent),"230 Anchor Road, Unit 1",,Hamilton,L8W 3R2,Hamilton-Wentworth Region,Zone 8,43.194317,-79.823713,43.194317,-79.823713,true,false,2016-03-04T00:00:00,,true,2016-03-04T00:00:00,,false,,,false,,,false,,,false,,
R2R - JW Paints,,North Bay,Collection Site,Retailer,,1370 Regina Street,,North Bay,P1B 2L3,Nipissing District,Zone 6,46.31016,-79.44038,46.31016,-79.44038,true,false,2022-05-10T00:00:00,,true,2022-05-10T00:00:00,,false,,,false,,,false,,,false,,
R2R - Kanata RONA+,,Ottawa,Collection Site,Retailer,Rona Inc. Canada,5577 Hazeldean Road,,Kanata,K2S 0P5,Ottawa-Carleton,Zone 5,45.2888124,-75.9058824,45.2888124,-75.9058824,true,false,2023-01-01T00:00:00,,true,2023-01-01T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Kingston RONA+,,Kingston,Collection Site,Retailer,Rona Inc. Canada,1035 Gardiners Road,,Kingston,K7P 0G1,Frontenac County,Zone 4,44.26,-76.57,44.26,-76.57,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Kitchener Home Hardware,,Kitchener,Collection Site,Retailer,Home Hardware Stores Limited,1014 Victoria St. N,,Kitchener,N2B 3C4,Waterloo Region,Zone 8,43.4664688839,-80.459936055,43.4664688839,-80.459936055,true,false,2022-08-17T00:00:00,,true,2022-08-17T00:00:00,,false,,,false,,,false,,,false,,
R2R - Kleinpaint Alliston,,New Tecumseth,Collection Site,Retailer,Benjamin Moore (Independent),33 Young St #3,,Alliston,L9R 1B5,Simcoe County,Zone 2,44.1485936681,79.8794195063,44.1485936681,79.8794195063,true,false,2024-01-04T00:00:00,,true,2024-01-04T00:00:00,,false,,,false,,,false,,,false,,
R2R - Kleinpaint Bowmanville,,Clarington,Collection Site,Retailer,Benjamin Moore (Independent),95 King St E,,Bowmanville,L1C 1N4,Durham Region,Zone 1,43.9110287694,-78.6862980743,43.9110287694,-78.6862980743,true,false,2024-01-04T00:00:00,,true,2024-01-04T00:00:00,,false,,,false,,,false,,,false,,
R2R - Kleinpaint Newmarket West,,Newmarket,Collection Site,Retailer,Benjamin Moore (Independent),17480 Yonge St,,Newmarket,L3Y 8A7,York Region,Zone 1,44.0536313988,-79.4815933959,44.0536313988,-79.4815933959,true,false,2024-01-04T00:00:00,,true,2024-01-04T00:00:00,,false,,,false,,,false,,,false,,
R2R - Komoka Home Hardware Building Centre,,Middlesex Centre,Collection Site,Retailer,Home Hardware Stores Limited,22428 Jefferies Rd,,Komoka,N0L 1R0,Middlesex County,Zone 8,42.95991,-81.40648,42.95991,-81.40648,true,false,2020-10-08T00:00:00,,true,2020-10-08T00:00:00,,false,,,false,,,false,,,false,,
R2R - Lakeshore Paint,,Tecumseh,Collection Site,Retailer,Benjamin Moore (Independent),2064 Manning Road,,Tecumseh,N8N 2L9,Essex County,Zone 9,42.2919514336,-82.8673208323,42.2919514336,-82.8673208323,true,false,2022-03-14T00:00:00,,true,2022-03-14T00:00:00,,false,,,false,,,false,,,false,,
R2R - Lambton Home Building Centre,,Lambton Shores,Collection Site,Retailer,Home Hardware Stores Limited,4497 Progress Dr.,,Petrolia,N0N 1R0,Lambton County,Zone 9,42.886857,-82.124295,42.886857,-82.124295,true,false,2015-11-20T00:00:00,,true,2015-11-20T00:00:00,,false,,,false,,,false,,,false,,
R2R - Langford Lumber Hardware Building Centre,,Lucan Biddulph,Collection Site,Retailer,Home Hardware Stores Limited,6255 William St,,Lucan,N0M 2J0,Middlesex County,Zone 8,43.1862212,-81.4072375,43.1862212,-81.4072375,true,false,2018-06-05T00:00:00,,true,2018-06-05T00:00:00,,false,,,false,,,false,,,false,,
R2R - Leamington Home Building Centre,,Essex,Collection Site,Retailer,Home Hardware Stores Limited,241 Oak St. E,,Leamington,N8H 4W8,Essex County,Zone 9,42.0478048045,-82.5873498376,42.0478048045,-82.5873498376,true,false,2022-01-13T00:00:00,,true,2022-01-13T00:00:00,,false,,,false,,,false,,,false,,
R2R - LED Power,,St. Catharines,Collection Site,Retailer,,318 Ontario St #5A,,St. Catherines,L2R 5L8,Niagara Region,Zone 8,43.1690435635,-79.2636382891,43.1690435635,-79.2636382891,true,false,,,false,,,true,2024-04-12T00:00:00,,false,,,false,,,false,,
R2R - LED Warehouse,,Ottawa,Collection Site,Retailer,,2100 Bantree St Unit 7,,Ottawa,K1B 5R4,Ottawa-Carleton,Zone 5,45.4056874467,-75.6105708254,45.4056874467,-75.6105708254,true,false,,,false,,,true,2024-04-30T00:00:00,,false,,,false,,,false,,
R2R - Lindsay Home Building Center,,Kawartha Lakes,Collection Site,Retailer,Home Hardware Stores Limited,220 Lindsay Street South,,Lindsay,K9V 2N3,Victoria County,Zone 3,44.3442972,-78.7292726,44.3442972,-78.7292726,true,false,2017-11-15T00:00:00,,true,2017-11-15T00:00:00,,false,,,false,,,false,,,false,,
R2R - Living Lighting Bracebridge,,Bracebridge,Collection Site,Retailer,Living Lighting,"505 Highway 118 West, Unit 5",,Bracebridge,P1L 1T3,Muskoka District,Zone 2,45.0441092546,-79.3282323858,45.0441092546,-79.3282323858,true,false,,,false,,,true,2024-10-08T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting Brampton,,Brampton,Collection Site,Retailer,Living Lighting,547 Steeles Ave E,,Brampton,L6W 4S2,Peel Region,Zone 1,43.6769721604,-79.7186914393,43.6769721604,-79.7186914393,true,false,,,false,,,true,2024-03-22T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting Etobicoke,,Toronto,Collection Site,Retailer,Living Lighting,4242 Dundas St W,,Etobicoke,M8X 1Y6,Toronto,Zone 1,43.6597972763,-79.5141810334,43.6597972763,-79.5141810334,true,false,,,false,,,true,2024-03-21T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting Georgetown,,Halton Hills,Collection Site,Retailer,Living Lighting,245 Guelph St,,Georgetown,L7G 4A8,Halton Region,Zone 1,43.6502769084,-79.8960168311,43.6502769084,-79.8960168311,true,false,,,false,,,true,2024-03-22T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting Hamilton,,Hamilton,Collection Site,Retailer,Living Lighting,2180 Rymal Rd E,,Hamilton,L0R 1P0,Hamilton-Wentworth Region,Zone 8,43.1739134792,-79.7866933034,43.1739134792,-79.7866933034,true,false,,,false,,,true,2024-08-27T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting Kitchener,,Kitchener,Collection Site,Retailer,Living Lighting,500 Fairway Road South,Unit 8,Kitchener,N2C 1X3,Waterloo Region,Zone 8,43.4209475578,-80.4473086525,43.4209475578,-80.4473086525,true,false,,,false,,,true,2025-02-21T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting Mississauga,,Mississauga,Collection Site,Retailer,Living Lighting,7070 St Barbara Blvd unit 6,,Mississauga,L5W 0E6,Peel Region,Zone 1,43.638245595,-79.7168164886,43.638245595,-79.7168164886,true,false,,,false,,,true,2024-08-27T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting Newmarket,,Newmarket,Collection Site,Retailer,Living Lighting,17410 Yonge St,,Newmarket,L3Y 7R6,York Region,Zone 1,44.0522571747,-79.4804746266,44.0522571747,-79.4804746266,true,false,,,false,,,true,2024-10-11T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting North London,,London,Collection Site,Retailer,Living Lighting,1673 Richmond St N,,London,N6G 2N3,Middlesex County,Zone 8,43.0253547737,-81.2834699081,43.0253547737,-81.2834699081,true,false,,,false,,,true,2024-08-27T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting Oakville,,Oakville,Collection Site,Retailer,Living Lighting,2501 Hampshire Gate #7B,,Oakville,L6H 6C8,Halton Region,Zone 1,43.5199139189,-79.6822202752,43.5199139189,-79.6822202752,true,false,,,false,,,true,2024-08-27T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting Ottawa,,Ottawa,Collection Site,Retailer,Living Lighting,1600 Merivale Road,,Nepean,K2G 5J8,Ottawa-Carleton,Zone 5,45.3491624283,-75.7333706869,45.3491624283,-75.7333706869,true,false,,,false,,,true,2024-08-27T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting Wasaga Beach,,Wasaga Beach,Collection Site,Retailer,Living Lighting,1 Market Ln unit 3,,Wasaga Beach,L9Z 0B6,Simcoe County,Zone 2,44.5242943441,-80.0067125471,44.5242943441,-80.0067125471,true,false,,,false,,,true,2024-08-27T00:00:00,,false,,,false,,,false,,
R2R - Living Lighting Woodbridge,,Vaughan,Collection Site,Retailer,Living Lighting,205 Marycroft Ave #4,,Woodbridge,L4L 4T8,York Region,Zone 1,43.7846101274,-79.5650165762,43.7846101274,-79.5650165762,true,false,,,false,,,true,2024-08-27T00:00:00,,false,,,false,,,false,,
R2R - London RONA+,,London,Collection Site,Retailer,Rona Inc. Canada,1335 Fanshawe Park Road West,,London,N6G 0E3,Middlesex County,Zone 8,43.01,-81.32,43.01,-81.32,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - London South West RONA+,,London,Collection Site,Retailer,Rona Inc. Canada,3375 Wonderland Road S,,London,N6L 0E3,Middlesex County,Zone 8,42.926178,-81.2788218,42.926178,-81.2788218,true,false,2017-06-12T00:00:00,,true,2017-06-12T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Lyons Timber Mart,,Sault Ste. Marie,Collection Site,Retailer,Timber Mart,43 Black Rd.,,Sault Ste. Marie,P6B 6L1,Algoma District,Zone 7,46.518532169,-84.2882442965,46.518532169,-84.2882442965,true,false,2023-04-18T00:00:00,,true,2023-04-18T00:00:00,,false,,,false,,,false,,,false,,
R2R - Markham Momo Paints,,Markham,Collection Site,Retailer,Benjamin Moore (Independent),"4261 Highway 7, Unit 7",,Markham,L3R 9W6,York Region,Zone 1,43.8593694066,-79.3146246605,43.8593694066,-79.3146246605,true,false,2024-07-25T00:00:00,,true,2024-07-25T00:00:00,,false,,,false,,,false,,,false,,
R2R - McNaughtons Home Hardware Building Centre,,Newbury,Collection Site,Retailer,Home Hardware Stores Limited,22789 Hagerty Rd,,Newbury,N0L 1Z0,Middlesex County,Zone 8,42.6813740147,-81.7939549153,42.6813740147,-81.7939549153,true,false,2024-09-25T00:00:00,,true,2024-09-25T00:00:00,,false,,,false,,,false,,,false,,
R2R - Mills Home Hardware,,Arran-Elderslie,Collection Site,Retailer,Home Hardware Stores Limited,41 Yonge Street N,,Tara,N0H 2N0,Bruce County,Zone 2,44.4799911,-81.1461175,44.4799911,-81.1461175,true,false,2017-11-01T00:00:00,,true,2017-11-01T00:00:00,,false,,,false,,,false,,,false,,
R2R - Milton RONA+,,Milton,Collection Site,Retailer,Rona Inc. Canada,55 Ontario Street S,,Milton,L9T 2M3,Halton Region,Zone 1,43.518184,-79.8772189,43.518184,-79.8772189,true,false,2017-02-10T00:00:00,,true,2017-02-10T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Minden Home Hardware,,Minden Hills,Collection Site,Retailer,Home Hardware Stores Limited,16 Bobcagen Rd.,,Minden,K0M 2K0,Haliburton County,Zone 3,44.918267,-78.723378,44.918267,-78.723378,true,false,2015-11-18T00:00:00,,true,2015-11-18T00:00:00,,false,,,false,,,false,,,false,,
R2R - Mississauga Electrical Supply Company,,Mississauga,Collection Site,Retailer,,2550 Goldenridge Rd #12,,Mississauga,L4X 2S3,Peel Region,Zone 1,43.617075608,-79.5721091537,43.617075608,-79.5721091537,true,false,,,false,,,true,2024-05-07T00:00:00,,false,,,false,,,false,,
R2R - Mississauga RONA+,,Mississauga,Collection Site,Retailer,Rona Inc. Canada,5348 Mavis Rd.,,Mississauga,L5V 0E8,Peel Region,Zone 1,43.59782,-79.680698,43.59782,-79.680698,true,false,2016-03-15T00:00:00,,true,2016-03-15T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Monarch Paints (Dufferin St.),,Toronto,Collection Site,Retailer,Benjamin Moore (Independent),3620 Dufferin St.,,North York,M3K 1N7,Toronto,Zone 1,43.7317226616,-79.4590266829,43.7317226616,-79.4590266829,true,false,2022-10-19T00:00:00,,true,2022-10-19T00:00:00,,false,,,false,,,false,,,false,,
R2R - Morningside Paint & Lacquer,,Toronto,Collection Site,Retailer,Benjamin Moore (Independent),1275 Morningside Ave,,Scarborough,M1B 3W1,Toronto,Zone 1,43.8040093449,-79.199425454,43.8040093449,-79.199425454,true,false,2024-03-20T00:00:00,,true,2024-03-20T00:00:00,,false,,,false,,,false,,,false,,
R2R - MR Flooring Inc.,,Kawartha Lakes,Collection Site,Retailer,Benjamin Moore (Independent),5092 Hwy 35 N,,Fenelon Falls,K0M 1N0,Victoria County,Zone 3,44.5241779419,-78.7832887006,44.5241779419,-78.7832887006,true,false,2023-03-15T00:00:00,,true,2023-03-15T00:00:00,,false,,,false,,,false,,,false,,
R2R - Multi-Luminaire,,Ottawa,Collection Site,Retailer,,1872 Merivale Rd d,,Nepean,K2G 1E6,Ottawa-Carleton,Zone 5,45.3334916507,-75.7245455186,45.3334916507,-75.7245455186,true,false,,,false,,,true,2024-04-30T00:00:00,,false,,,false,,,false,,
R2R - Muskoka Paint & Decorating,,Bracebridge,Collection Site,Retailer,Benjamin Moore (Independent),23 Monck Rd,,Bracebridge,P1L 1S5,Muskoka District,Zone 2,45.045478392,-79.3202906926,45.045478392,-79.3202906926,true,false,2024-06-28T00:00:00,,true,2024-06-28T00:00:00,,false,,,false,,,false,,,false,,
R2R - Napanee Home Hardware Building Center,,Greater Napanee,Collection Site,Retailer,Home Hardware Stores Limited,199 Jim Kimmett Blvd.,,Napanee,K7R 3L1,Lennox and Addington County,Zone 4,44.2586668,-76.9764724,44.2586668,-76.9764724,true,false,2017-11-16T00:00:00,,true,2017-11-16T00:00:00,,false,,,false,,,false,,,false,,
R2R - New Era Led Lighting Solutions Inc,,Brantford,Collection Site,Retailer,,45 Dalkeith Dr Unit #7,,Brantford,N3P 1M1,Brant County,Zone 8,43.1769049605,-80.2363618336,43.1769049605,-80.2363618336,true,false,,,false,,,true,2024-03-15T00:00:00,,false,,,false,,,false,,
R2R - Newmarket Electric Supply,,Newmarket,Collection Site,Retailer,,1260 Journey's End Cir #3,,Newmarket,L3Y 8Z7,York Region,Zone 1,44.0714646942,-79.4228134486,44.0714646942,-79.4228134486,true,false,,,false,,,true,2024-03-19T00:00:00,,false,,,false,,,false,,
R2R - Newmarket Home Hardware,,Newmarket,Collection Site,Retailer,Home Hardware Stores Limited,828 Davis Dr,,Newmarket,L3Y 2R5,York Region,Zone 1,44.06,-79.43,44.06,-79.43,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,false,,,false,,,false,,,false,,
R2R - Niagara RONA+,,Niagara Falls,Collection Site,Retailer,Rona Inc. Canada,7959 McLeod Road,,Niagara Falls,L2H 0G5,Niagara Region,Zone 8,43.07,-79.12,43.07,-79.12,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - North Burlington RONA+,,Burlington,Collection Site,Retailer,Rona Inc. Canada,3270 Harrison Crescent,,Burlington,L7M 0W4,Halton Region,Zone 1,43.4,-79.81,43.4,-79.81,true,false,2015-06-29T00:00:00,,true,2015-06-29T00:00:00,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
R2R - Northwest Home Hardware,,Brampton,Collection Site,Retailer,Home Hardware Stores Limited,205 Delta Park Boulevard,,Brampton,L6T 0H9,Peel Region,Zone 1,43.7455676804,-79.6910338315,43.7455676804,-79.6910338315,true,false,,,false,,,true,2024-02-06T00:00:00,,false,,,false,,,false,,
R2R - Nu-Decor (Tillsonburg),,Tillsonburg,Collection Site,Retailer,,183 Tillson Ave,,Tillsonburg,N4G 3B1,Oxford County,Zone 8,42.8705552,-80.7253726,42.8705552,-80.7253726,true,false,2015-11-20T00:00:00,,true,2015-11-20T00:00:00,,false,,,false,,,false,,,false,,
